latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price
42.35958022,-71.06396674,Apartment,2,1,0,1,137.00
42.35840072,-71.07021794,Apartment,2,1,1,1,225.00
42.35974858,-71.06617818,Apartment,3,1,2,2,220.00
42.35802834,-71.07198029,Condominium,2,1,1,1,210.00
42.36078945,-71.06710894,Apartment,2,1,2,2,147.00
42.35685565,-71.07025136,Apartment,2,1,1,1,180.00
42.3572179,-71.07050228,Apartment,2,1,0,1,209.00
42.35997895,-71.064786,Apartment,4,1,1,2,199.00
42.36085747,-71.0659436,Apartment,2,1,1,1,103.00
42.3605456,-71.06911628,Apartment,6,1,2,3,200.00
42.36105124,-71.0667853,Apartment,1,1,1,1,113.00
42.35892584,-71.06310909,Apartment,2,1,1,1,175.00
42.35843137,-71.06814575,Apartment,3,1,1,1,175.00
42.35779932,-71.06303531,Apartment,2,1,1,1,238.00
42.3605729,-71.06548639,Apartment,2,1,2,1,250.00
42.35736755,-71.06513533,Apartment,1,1,1,1,100.00
42.3603321,-71.06792075,Apartment,2,1,0,1,200.00
42.35898849,-71.06324696,Condominium,3,1,1,1,200.00
42.35901992,-71.06569715,Apartment,2,1,0,1,184.00
42.36114287,-71.06521324,Condominium,4,1.5,2,2,305.00
42.35789243,-71.06962757,Apartment,2,1,1,1,130.00
42.35870558,-71.06734735,Apartment,2,1,1,1,149.00
42.3588715,-71.06992198,Apartment,2,1,0,1,200.00
42.35841014,-71.06822839,Condominium,4,2,2,2,600.00
42.36003478,-71.07059548,Apartment,2,1,1,1,200.00
42.35757078,-71.07230206,Condominium,2,1,1,1,199.00
42.3585165,-71.0707104,Apartment,6,1,2,3,250.00
42.35591934,-71.07196286,Apartment,4,1,1,2,220.00
42.35942834,-71.06985689,Apartment,3,1,2,2,275.00
42.35800212,-71.0689558,Apartment,3,1,1,2,1235.00
42.35965441,-71.07040995,Apartment,8,1,2,2,200.00
42.36059822,-71.06801531,Apartment,2,1,1,1,135.00
42.35811921,-71.07072938,Apartment,4,1,2,2,199.00
42.35830031,-71.07186924,Apartment,3,1,1,1,140.00
42.35679758,-71.07309059,Apartment,2,1,1,2,375.00
42.35927534,-71.07166437,Bed & Breakfast,2,1,1,1,104.00
42.36076899,-71.06444906,House,8,3.5,4,6,650.00
42.35878512,-71.06752595,Apartment,2,1,1,1,395.00
42.35869538,-71.07146293,Apartment,6,1,1,3,200.00
42.35850496,-71.06405169,Apartment,2,1,1,1,89.00
42.36093112,-71.06397603,Apartment,2,1,0,1,157.00
42.36031305,-71.06659067,Apartment,4,1,1,2,185.00
42.36020415,-71.06839984,Apartment,1,1,1,1,100.00
42.35898071,-71.06664825,Apartment,2,1,1,1,200.00
42.35871892,-71.06958859,Apartment,2,1,1,1,330.00
42.35957556,-71.06706379,Apartment,4,1,1,2,229.00
42.35964127,-71.06552063,Apartment,2,1,1,1,130.00
42.35674748,-71.07014338,Apartment,2,1,1,1,200.00
42.35927928,-71.06923437,Apartment,2,1,1,1,157.00
42.35240941,-71.06484533,Apartment,2,1,0,1,150.00
42.35744256,-71.06903191,Apartment,2,1,1,1,189.00
42.35910842,-71.06622664,Apartment,2,1,1,1,250.00
42.36103656,-71.06384931,House,3,2,2,2,375.00
42.3601462,-71.06866123,Apartment,6,1,2,2,324.00
42.35505875,-71.07073415,Apartment,2,1,0,1,220.00
42.35787741,-71.06975349,Apartment,2,1,0,1,195.00
42.35819601,-71.07097882,Apartment,1,1,1,1,150.00
42.35935953,-71.06439165,Apartment,2,1,0,1,150.00
42.35877797,-71.07011902,Apartment,2,1,1,1,147.00
42.36093936,-71.0637953,Apartment,2,1,1,1,275.00
42.35924866,-71.06555837,Condominium,2,1,1,1,130.00
42.35989236,-71.06707166,Apartment,2,1,1,1,197.00
42.35989026,-71.0643643,Apartment,2,1,0,1,150.00
42.36060324,-71.06692982,Apartment,1,1,1,1,140.00
42.36018663,-71.0674905,Apartment,2,1,1,1,150.00
42.35713133,-71.07131447,Apartment,7,3,5,5,849.00
42.36051978,-71.06401439,Apartment,3,1,1,2,200.00
42.35242703,-71.06453349,Apartment,4,1,1,3,350.00
42.35883567,-71.06800152,Apartment,2,1,1,1,195.00
42.35934474,-71.06291668,Apartment,2,1,0,1,145.00
42.35761812,-71.06772096,Apartment,3,1,1,2,125.00
42.35993244,-71.06961503,Apartment,2,1,1,1,189.00
42.35984259,-71.0690367,Apartment,2,1,1,1,199.00
42.36033453,-71.06692518,Apartment,2,1,0,1,195.00
42.36087383,-71.06299378,Apartment,2,1,0,1,155.00
42.35822852,-71.0698573,Apartment,2,1,1,1,130.00
42.36062563,-71.06945747,Apartment,3,1,1,2,289.00
42.35779195,-71.07137386,Condominium,4,1,1,3,175.00
42.36108738,-71.06531976,Apartment,2,1,0,2,99.00
42.35893131,-71.063311,Apartment,3,1,1,1,175.00
42.35936905,-71.0711618,Apartment,2,1,0,1,107.00
42.35858437,-71.06549388,Apartment,4,1,1,2,225.00
42.35725587,-71.07110977,Apartment,4,1,3,3,325.00
42.35836337,-71.06840785,Apartment,4,1,1,2,1345.00
42.36053866,-71.07062362,Apartment,6,1,2,3,250.00
42.35648905,-71.07076788,Apartment,2,1,0,1,175.00
42.36042712,-71.0651511,Apartment,4,1,1,3,225.00
42.36031592,-71.06937549,Apartment,4,1,1,1,196.00
42.35281062,-71.06528175,Apartment,2,1,1,1,249.00
42.35986626,-71.06720103,Apartment,4,1,2,2,220.00
42.35851402,-71.06647413,Apartment,2,1,0,1,178.00
42.36087345,-71.06667207,Apartment,3,1,0,2,99.00
42.35846014,-71.06326992,Apartment,2,1,,1,175.00
42.3583459,-71.06692804,Condominium,4,2,2,2,300.00
42.35655823,-71.07279512,Apartment,4,1,1,1,179.00
42.36006718,-71.06746135,Apartment,3,1,0,1,200.00
42.35788881,-71.06311027,Apartment,2,1,1,1,160.00
42.36066017,-71.0667256,Apartment,2,1,1,1,195.00
42.35911504,-71.06592182,Apartment,3,1,1,2,200.00
42.35703422,-71.07056203,Townhouse,7,2.5,4,5,700.00
42.36032895,-71.06906867,Apartment,1,1,1,1,200.00
42.36075067,-71.06293513,Apartment,3,1,1,1,230.00
42.36026127,-71.06685037,Apartment,2,1,1,1,499.00
42.35916566,-71.06785397,Apartment,1,0,1,1,110.00
42.3606918,-71.06979685,Apartment,6,1,2,2,350.00
42.35682271,-71.07024445,Apartment,2,1,1,1,185.00
42.36099232,-71.06444346,Apartment,2,1,0,1,150.00
42.35691956,-71.07056504,Apartment,2,1,1,1,175.00
42.35915042,-71.06792989,Apartment,2,1,1,1,179.00
42.35841498,-71.06308213,Apartment,3,1,1,2,269.00
42.35648433,-71.06945208,Apartment,2,1,1,1,285.00
42.35818648,-71.07177429,House,7,2,4,4,690.00
42.35988917,-71.06763874,Apartment,3,1,1,1,135.00
42.36080933,-71.06419291,Apartment,1,1,1,1,150.00
42.36007901,-71.06696566,Apartment,1,1,1,1,175.00
42.36043324,-71.07134301,Apartment,8,2,4,5,600.00
42.35987844,-71.07121097,Apartment,3,1,1,1,114.00
42.36047333,-71.06292946,Apartment,4,2,2,2,500.00
42.35807845,-71.06472919,Condominium,4,1,2,2,160.00
42.36054102,-71.06885722,Apartment,3,1,1,1,250.00
42.36056405,-71.06531415,Apartment,1,2,1,1,90.00
42.36013879,-71.064072,Apartment,2,1,0,1,129.00
42.35946466,-71.0710648,Apartment,2,1,0,1,140.00
42.35656319,-71.06996597,Apartment,2,1,1,1,210.00
42.36002601,-71.06484687,Apartment,3,1,1,1,125.00
42.36057009,-71.06815774,Apartment,2,1,1,2,188.00
42.35867253,-71.07007546,Apartment,2,1,1,1,150.00
42.36110703,-71.07029268,Apartment,5,1.5,2,2,375.00
42.3566927,-71.07297138,Apartment,2,1,1,1,245.00
42.35876537,-71.06430905,Apartment,2,1,0,2,150.00
42.35990756,-71.0687935,Apartment,2,1,1,1,250.00
42.35668074,-71.07155808,Apartment,2,1,1,1,130.00
42.3597596,-71.06759513,Apartment,7,1,2,3,250.00
42.36077606,-71.06445564,Apartment,1,1,1,1,120.00
42.35767007,-71.06902611,Apartment,2,1,1,1,220.00
42.35897242,-71.06944362,Apartment,4,2,2,2,300.00
42.35909773,-71.07124754,Apartment,3,1,1,1,199.00
42.3596006,-71.06390774,Apartment,2,1,0,1,155.00
42.36056065,-71.07140572,Apartment,4,1.5,2,2,230.00
42.36077623,-71.06492874,Apartment,3,1,1,2,159.00
42.36035143,-71.06727344,Townhouse,1,2,1,1,202.00
42.35776698,-71.07210012,Apartment,2,1,0,1,229.00
42.35998942,-71.06969178,Apartment,4,1,1,2,129.00
42.35738898,-71.07036385,Bed & Breakfast,1,1,1,1,79.00
42.35947329,-71.0721187,Apartment,4,1,1,1,210.00
42.35709462,-71.06919153,Apartment,2,1,0,1,129.00
42.3598051,-71.06881615,Apartment,4,1,1,1,200.00
42.35755878,-71.07171964,Apartment,4,1,1,1,229.00
42.35901849,-71.06304088,Apartment,2,1,0,1,160.00
42.3610648,-71.06636743,Apartment,6,1,2,3,135.00
42.36107942,-71.06562534,Apartment,2,1,0,2,99.00
42.35933061,-71.0659257,Apartment,2,1,1,1,115.00
42.36009793,-71.06780061,Apartment,2,1,1,1,175.00
42.35812767,-71.07123523,Apartment,2,1,0,1,229.00
42.35914496,-71.06785124,Apartment,2,1,1,1,199.00
42.35936165,-71.0684191,Apartment,3,1,1,1,200.00
42.35187963,-71.06418053,Apartment,3,1,0,1,133.00
42.35197725,-71.06272741,Apartment,3,1,1,1,120.00
42.35318623,-71.06259648,Apartment,4,2,2,2,329.00
42.35217936,-71.06316024,Apartment,4,1,2,2,349.00
42.35547818,-71.0580882,Apartment,4,1,1,2,209.00
42.36402595,-71.05949255,Apartment,2,1.5,0,1,200.00
42.35278072,-71.06332536,Apartment,4,2,2,2,329.00
42.35151771,-71.06313824,Apartment,6,1,2,2,375.00
42.35057185,-71.06422773,Apartment,5,1.5,2,2,350.00
42.35970675,-71.05528418,Apartment,8,1,1,2,70.00
42.36042354,-71.06149584,Apartment,2,1,1,1,10.00
42.35030998,-71.06534209,Apartment,2,1,1,1,250.00
42.36427675,-71.05929955,Apartment,4,2,2,2,329.00
42.36574064,-71.05984696,Apartment,5,2,2,2,119.00
42.35239352,-71.06511221,Apartment,3,1,1,1,202.00
42.35056387,-71.06565364,Apartment,3,1,0,2,158.00
42.3503315,-71.06500312,Apartment,3,1,0,1,150.00
42.35240177,-71.06346105,Loft,4,2,2,2,279.00
42.35364834,-71.06173784,Loft,7,3,3,3,500.00
42.35300317,-71.06361936,Apartment,2,1,1,1,269.00
42.35257069,-71.06360431,Apartment,2,1,1,1,152.00
42.35483189,-71.0617905,Apartment,6,1,2,3,295.00
42.35177642,-71.06368057,Apartment,3,1,1,1,128.00
42.35175908,-71.06320945,Apartment,3,1,0,1,220.00
42.35439298,-71.06009357,Apartment,8,1,3,3,334.00
42.35537058,-71.06223047,Apartment,6,1,2,2,290.00
42.35844291,-71.06274136,Condominium,4,1,1,2,139.00
42.36451714,-71.063561,Apartment,2,1,1,1,220.00
42.36388346,-71.05800765,Camper/RV,7,0,0,3,60.00
42.35730681,-71.06178635,Apartment,4,1,1,1,239.00
42.35122666,-71.06408081,Apartment,2,1,0,1,150.00
42.3511399,-71.0631665,Apartment,5,1,2,2,290.00
42.36436489,-71.06348725,Apartment,5,2,2,3,153.00
42.35864735,-71.05438976,Apartment,4,1,1,1,250.00
42.35949188,-71.05250994,Apartment,2,1,1,1,295.00
42.35889439,-71.06157006,Apartment,3,1,1,2,204.00
42.36203933,-71.04985305,Boat,2,1,1,1,345.00
42.36204996,-71.06340407,Apartment,7,2,3,4,181.00
42.35544359,-71.05798502,,2,1,1,1,190.00
42.35840349,-71.06185033,Apartment,3,1,1,1,150.00
42.35858382,-71.0526974,Villa,4,1,1,1,100.00
42.35077428,-71.06409216,Apartment,3,1.5,1,2,80.00
42.35078494,-71.05601805,Loft,3,1,1,1,139.00
42.35994471,-71.06206012,Apartment,2,1,1,1,275.00
42.3653412,-71.06101106,Apartment,5,1,1,1,135.00
42.3580607,-71.05266926,Condominium,4,1,1,2,250.00
42.35931918,-71.05319416,Other,4,1,1,1,250.00
42.35211359,-71.06347464,Apartment,5,2,2,2,199.00
42.35108656,-71.06527093,Apartment,4,1,1,1,300.00
42.35839047,-71.06209849,Apartment,4,1,1,1,249.00
42.36249469,-71.06271025,Apartment,7,2,3,4,167.00
42.35771006,-71.056722,Apartment,3,1,1,1,400.00
42.3579358,-71.05221256,Villa,4,1,1,2,400.00
42.35561391,-71.06282258,Apartment,6,1,2,3,285.00
42.36431611,-71.06107519,Apartment,4,1,2,2,250.00
42.35711748,-71.06179966,Condominium,2,1,1,1,175.00
42.3668164,-71.06458525,Apartment,1,1,1,1,110.00
42.35162293,-71.06685883,Apartment,2,1,1,1,179.00
42.34968124,-71.05680925,Loft,4,2,2,2,400.00
42.35448104,-71.06130785,Apartment,2,1,1,1,289.00
42.36669453,-71.06633635,Apartment,2,1,1,2,103.00
42.36109379,-71.06244079,Apartment,4,1,0,2,107.00
42.35877952,-71.05239624,Other,4,1,1,2,400.00
42.35133653,-71.06556203,Apartment,4,1,1,1,175.00
42.35510046,-71.06147151,Apartment,7,1,2,4,265.00
42.35267903,-71.06409034,Apartment,3,1,0,1,220.00
42.36277278,-71.05939337,Apartment,3,1,1,1,199.00
42.35524342,-71.06120552,Apartment,3,1,0,1,220.00
42.35952515,-71.06248985,Apartment,2,1,0,1,160.00
42.35851925,-71.0628173,Apartment,4,1,1,2,230.00
42.35102339,-71.06379303,Apartment,2,1,1,1,209.00
42.35634575,-71.06137948,Apartment,4,1,2,2,285.00
42.35542424,-71.05775942,Apartment,4,1,1,2,265.00
42.35326566,-71.06095516,Apartment,3,1,1,2,185.00
42.36623308,-71.05904009,Apartment,2,1,1,1,225.00
42.36256484,-71.06369783,Apartment,3,1,1,1,249.00
42.35214194,-71.0635195,Apartment,3,1,1,1,169.00
42.35758107,-71.06158527,Apartment,2,1,1,1,325.00
42.35580918,-71.0612885,Apartment,2,1,1,1,250.00
42.35235689,-71.06534161,Apartment,3,1,0,2,206.00
42.3552482,-71.05772899,Apartment,4,1,1,2,189.00
42.35616708,-71.06108437,Apartment,2,1,1,1,400.00
42.36571169,-71.06023043,Apartment,4,1.5,2,2,299.00
42.35044568,-71.06491853,Apartment,2,1,1,1,150.00
42.35027705,-71.06521008,Apartment,4,1,1,2,209.00
42.35126102,-71.06362542,Apartment,5,2,2,2,199.00
42.35849698,-71.06201144,Apartment,3,1,1,1,154.00
42.35795945,-71.05808346,Bed & Breakfast,8,1,1,2,70.00
42.35071566,-71.06429009,Apartment,4,1,2,2,199.00
42.35875559,-71.05478978,Apartment,6,2,2,3,425.00
42.35059403,-71.06534689,Apartment,1,1,1,1,99.00
42.35107229,-71.06305596,Apartment,3,1,1,1,169.00
42.357976,-71.05307288,Other,4,1,1,2,399.00
42.35264997,-71.06317956,Apartment,2,1,1,1,400.00
42.35156931,-71.06288547,Apartment,5,2,2,2,199.00
42.3515094,-71.06333626,Apartment,5,2,2,2,199.00
42.35158287,-71.06534601,Apartment,1,1,1,1,80.00
42.35984897,-71.05779411,Apartment,2,1,0,1,150.00
42.36019425,-71.05588182,Apartment,4,2,2,3,235.00
42.36135706,-71.05567311,Apartment,3,1.5,1,1,175.00
42.35154643,-71.06815802,Condominium,4,1,1,1,550.00
42.35929058,-71.06086325,Apartment,4,1,1,2,250.00
42.36408749,-71.05942867,Apartment,4,1,1,2,229.00
42.35095492,-71.06919442,Apartment,4,2,2,2,275.00
42.35623878,-71.06042659,Apartment,4,1,2,2,325.00
42.35926316,-71.05291766,Apartment,4,1,1,1,135.00
42.35515467,-71.06143072,Apartment,5,1,1,2,125.00
42.35889163,-71.06166259,Condominium,1,1,0,1,175.00
42.36483197,-71.06390873,Apartment,1,1,1,1,390.00
42.34933743,-71.05668681,Apartment,3,1,0,2,160.00
42.35284077,-71.06260646,Apartment,3,1,1,1,184.00
42.36443314,-71.06039046,Apartment,3,1,0,1,240.00
42.35210307,-71.06318369,Apartment,2,1,1,1,269.00
42.35485704,-71.06122845,Loft,2,1,1,1,225.00
42.3571519,-71.05953739,Apartment,4,1,2,2,310.00
42.35618411,-71.06195985,Apartment,2,1,1,1,285.00
42.36417484,-71.06320412,Apartment,4,2,2,2,299.00
42.35630613,-71.06134034,Apartment,2,1,1,1,289.00
42.35204722,-71.06413405,Apartment,2,1,1,2,190.00
42.35149307,-71.06518757,Bed & Breakfast,2,2,1,1,115.00
42.35270681,-71.06338443,Apartment,3,1,0,1,225.00
42.35290754,-71.06339268,Apartment,4,1,1,2,200.00
42.35738233,-71.06161726,Apartment,2,1,1,1,175.00
42.35859015,-71.05514432,Apartment,4,2,2,2,249.00
42.35591667,-71.05977498,Apartment,2,1,0,1,229.00
42.36199307,-71.05052297,Apartment,2,1.5,1,1,425.00
42.364999,-71.05970405,Apartment,4,1,1,2,200.00
42.35076076,-71.0658508,House,10,2.5,3,9,350.00
42.35185991,-71.06496251,Apartment,3,1,1,2,299.00
42.35253366,-71.05960437,Apartment,2,1,1,1,350.00
42.36596731,-71.05953502,Apartment,2,1,1,1,249.00
42.35049371,-71.06986261,House,6,2,2,4,375.00
42.36626828,-71.05897663,Apartment,4,2,2,2,329.00
42.36466758,-71.06108001,Apartment,5,2,2,2,119.00
42.35623161,-71.06067249,Apartment,6,2,2,3,300.00
42.36425276,-71.05958575,Apartment,5,2,2,2,119.00
42.35645417,-71.0610306,Apartment,2,1,0,1,239.00
42.36590513,-71.06089339,Apartment,4,1,1,2,219.00
42.35783327,-71.05506585,Apartment,4,1,2,2,365.00
42.35814949,-71.05479107,Apartment,6,2,2,3,375.00
42.35157546,-71.06400039,Apartment,3,1,1,2,218.00
42.35119542,-71.06371814,Apartment,4,2,2,2,329.00
42.36434318,-71.0607718,Apartment,5,2,2,2,119.00
42.3555187,-71.06152796,Apartment,2,1,1,1,95.00
42.36471355,-71.06062808,Apartment,5,2,2,2,119.00
42.35089948,-71.06552652,Apartment,3,1,1,1,199.00
42.35127323,-71.06324249,Apartment,4,1,1,1,150.00
42.35207,-71.06294914,Apartment,5,2,2,2,119.00
42.35653308,-71.05577699,Apartment,2,1,1,1,140.00
42.36658601,-71.05909171,Apartment,2,1,1,1,300.00
42.35229392,-71.06271604,Apartment,5,2,2,2,119.00
42.36418849,-71.05878821,Apartment,4,2,2,2,300.00
42.35192217,-71.06567999,Apartment,1,1,1,1,125.00
42.351473,-71.06345474,Apartment,5,2,2,2,119.00
42.35788652,-71.05395896,Other,4,1,1,2,300.00
42.35776706,-71.06218007,Apartment,2,1,1,1,150.00
42.35929959,-71.05443071,Villa,4,1,1,1,287.00
42.36270819,-71.06330693,Apartment,4,1,1,2,249.00
42.35941706,-71.0623233,Apartment,2,1,0,1,155.00
42.35495597,-71.05948774,Apartment,6,2,2,3,250.00
42.35520778,-71.06278922,Apartment,4,1,2,2,325.00
42.35519377,-71.06153296,Apartment,3,1,1,1,240.00
42.35871635,-71.05371196,Villa,4,1,1,2,240.00
42.357376,-71.05350943,Apartment,6,2,2,3,375.00
42.35493354,-71.06238747,Apartment,4,1,1,2,225.00
42.35089832,-71.0632129,Apartment,5,2,2,3,389.00
42.35883104,-71.06185489,Apartment,2,1,1,1,175.00
42.3552017,-71.06056985,Apartment,6,1,2,3,365.00
42.35628105,-71.0614093,Loft,4,2,1,2,449.00
42.35281503,-71.0637127,Apartment,4,2,2,2,600.00
42.35522327,-71.05770432,Apartment,2,1,1,1,249.00
42.35130793,-71.06350574,Apartment,3,1,1,2,293.00
42.34648893,-71.09214601,Apartment,2,1,1,1,45.00
42.34500941,-71.09872441,Apartment,3,,1,1,249.00
42.34392159,-71.09720065,Apartment,4,2,2,2,349.00
42.34345299,-71.10166759,Apartment,4,2,2,2,349.00
42.3434712,-71.10038331,Apartment,3,1,1,1,309.00
42.34537075,-71.08894346,Condominium,2,1,0,1,350.00
42.34486505,-71.10259974,Apartment,4,,2,2,349.00
42.34513001,-71.0907418,Apartment,2,1,1,1,158.00
42.34324137,-71.08678333,Apartment,1,1,1,,80.00
42.34520065,-71.08891765,Apartment,1,1,1,1,1372.00
42.34365442,-71.10056297,Apartment,4,2,2,3,275.00
42.34585932,-71.10011757,Apartment,5,2,2,2,319.00
42.3448573,-71.08806211,Apartment,1,1,1,1,140.00
42.34569277,-71.08775823,Apartment,3,1,1,1,200.00
42.34684955,-71.10337259,Apartment,1,1,1,1,85.00
42.34312478,-71.10143719,Apartment,4,2,2,3,375.00
42.35117408,-71.08998039,Condominium,4,1,1,2,225.00
42.34058426,-71.09941364,Apartment,2,1,1,1,100.00
42.34206297,-71.09752655,Apartment,2,1,1,1,67.00
42.34674634,-71.09977195,Apartment,2,1,1,2,175.00
42.34238757,-71.09725114,Apartment,2,1,1,1,99.00
42.34621457,-71.09372009,Apartment,4,1,0,1,99.00
42.34715285,-71.09299047,Apartment,4,1,1,2,127.00
42.34671824,-71.08785508,Apartment,3,1,1,1,225.00
42.34639849,-71.08833422,Apartment,3,1,1,1,300.00
42.35070333,-71.09069812,Apartment,3,1,1,1,199.00
42.34737369,-71.08906279,Apartment,3,1,1,1,300.00
42.34599378,-71.08864693,Apartment,3,1,1,1,300.00
42.34861779,-71.09220236,Apartment,4,1,2,2,200.00
42.34207737,-71.08456532,Apartment,2,1,1,1,150.00
42.34585846,-71.08958271,Apartment,2,1,1,1,75.00
42.3441748,-71.09847908,Apartment,3,1,1,2,228.00
42.35009466,-71.10681798,Apartment,1,1,1,1,99.00
42.34727284,-71.09473095,Apartment,2,1,1,1,99.00
42.34772634,-71.09394752,Apartment,4,1,1,1,99.00
42.34980104,-71.09535023,Apartment,2,1,1,2,298.00
42.35092923,-71.09919306,Apartment,3,1,1,1,200.00
42.34986956,-71.09886145,Apartment,2,1,1,1,299.00
42.34092081,-71.09715098,Apartment,1,1,0,1,90.00
42.34310504,-71.08839911,Apartment,3,1,1,2,155.00
42.34432419,-71.09916558,Apartment,3,1,1,2,285.00
42.34483468,-71.10006297,Apartment,5,2,2,3,279.00
42.34590449,-71.10469067,Apartment,4,1,1,2,140.00
42.34570558,-71.08952424,Apartment,2,1,1,1,60.00
42.34184082,-71.10138027,Apartment,2,1,0,1,130.00
42.34511497,-71.10038,Apartment,3,1,1,1,189.00
42.33985736,-71.09382787,Apartment,1,1,1,1,88.00
42.3412836,-71.08567289,Apartment,2,1,1,1,60.00
42.34326522,-71.10061667,Apartment,5,2,2,3,279.00
42.34355204,-71.102373,Apartment,3,1,1,2,219.00
42.35033914,-71.10117366,Apartment,3,1,1,2,140.00
42.35060093,-71.09475061,Apartment,2,1,0,1,140.00
42.34496277,-71.10453311,Apartment,2,1,0,1,160.00
42.34171903,-71.08889492,Apartment,1,1,1,1,75.00
42.34433173,-71.10097607,Apartment,3,1,1,1,239.00
42.3458175,-71.08757335,Apartment,1,1,1,1,74.00
42.34913891,-71.10368825,Bed & Breakfast,1,1,1,1,125.00
42.34496493,-71.09922517,Apartment,2,1,1,1,135.00
42.34174883,-71.09203402,Apartment,2,1,1,1,125.00
42.35108171,-71.09030969,Condominium,3,2,1,1,120.00
42.34483908,-71.0893548,Apartment,2,1,1,1,100.00
42.34322176,-71.10007916,Apartment,4,1,1,2,219.00
42.34690896,-71.10492805,Apartment,4,1,1,2,100.00
42.34323691,-71.09650008,Apartment,2,1,1,2,77.00
42.34273794,-71.08843143,Apartment,1,1,1,1,55.00
42.34753481,-71.08893981,Apartment,2,1,1,1,300.00
42.34642038,-71.09368977,Apartment,2,1,1,2,85.00
42.35012204,-71.10239512,Bed & Breakfast,2,1,1,2,175.00
42.345109,-71.09667173,Apartment,2,1,1,1,232.00
42.35069033,-71.09782767,Apartment,2,1,1,1,77.00
42.34335156,-71.08897083,Apartment,3,1,1,1,140.00
42.34108603,-71.08825202,Apartment,1,1,1,1,60.00
42.34362398,-71.09792814,Apartment,5,2,2,2,349.00
42.34474441,-71.10416334,Condominium,3,1,1,2,213.00
42.34428021,-71.09771036,Apartment,4,2,2,2,570.00
42.34506184,-71.10172523,Apartment,5,2,2,2,319.00
42.3442775,-71.09506496,Apartment,2,1,1,1,89.00
42.34423914,-71.08935569,Apartment,2,1,1,1,97.00
42.34420702,-71.08881428,Apartment,3,1,1,1,175.00
42.34157934,-71.08740605,Apartment,4,2,2,2,100.00
42.34460149,-71.10171898,Apartment,3,1,1,2,219.00
42.34485018,-71.09752631,Apartment,5,2,2,3,429.00
42.34768322,-71.10663698,Apartment,1,3,1,1,30.00
42.34462658,-71.0949079,Apartment,2,1,1,1,80.00
42.34712941,-71.0944416,Apartment,4,1,1,2,120.00
42.34339556,-71.10105888,Apartment,5,2,2,3,279.00
42.35047343,-71.0972315,Apartment,6,1,2,2,192.00
42.34467657,-71.10105939,Apartment,3,1,1,1,219.00
42.34706238,-71.09469223,Apartment,2,1,1,1,220.00
42.34400981,-71.08808873,Apartment,2,1,1,1,69.00
42.3479345,-71.09757989,Apartment,4,1,1,2,4000.00
42.35062447,-71.09486023,Condominium,1,1,1,1,295.00
42.34275721,-71.09012123,Apartment,1,1,1,1,85.00
42.34066597,-71.10010513,Apartment,2,1,1,1,60.00
42.34504432,-71.10009298,Apartment,5,2,2,3,279.00
42.3468901,-71.10380839,Apartment,2,1,1,1,239.00
42.3437529,-71.10035283,Apartment,5,2,2,2,199.00
42.34106025,-71.09831038,Apartment,3,1,1,1,83.00
42.34405745,-71.09806546,Apartment,4,1,0,1,189.00
42.34654985,-71.09290998,Apartment,10,1,1,16,229.00
42.3472229,-71.09578632,Apartment,1,1,1,1,85.00
42.34771223,-71.09005574,Apartment,3,1,1,1,289.00
42.34753064,-71.1035312,Apartment,2,1,0,1,110.00
42.3438738,-71.08789069,Apartment,2,1,1,1,175.00
42.34201032,-71.08726559,House,3,1,1,1,149.00
42.34315878,-71.0943451,Apartment,2,1,0,1,200.00
42.34337636,-71.10127794,Apartment,5,2,2,2,319.00
42.34488256,-71.10139729,Apartment,5,2,2,2,319.00
42.3464552,-71.10340582,Apartment,2,1,1,1,260.00
42.34626443,-71.10295985,Apartment,2,1,1,1,50.00
42.34401101,-71.09881499,Apartment,4,1,2,2,349.00
42.34386365,-71.09984135,Apartment,5,2,2,2,319.00
42.3447236,-71.10009714,Apartment,5,2,2,3,279.00
42.34978248,-71.09596832,Apartment,1,1,1,1,80.00
42.34634062,-71.09005111,Apartment,2,1,1,1,199.00
42.34914402,-71.09830533,Apartment,1,1,1,1,77.00
42.34337079,-71.09870841,Apartment,3,1,1,1,259.00
42.34399794,-71.09661565,Apartment,5,2,2,2,326.00
42.34394512,-71.10024049,Apartment,5,2,2,2,199.00
42.34297066,-71.09981162,Apartment,3,1,1,1,169.00
42.34213953,-71.08841372,Apartment,1,1,1,1,70.00
42.34116407,-71.09026447,Apartment,2,1,1,1,98.00
42.34505188,-71.09824863,Apartment,3,1,1,1,349.00
42.34240978,-71.0867002,Apartment,2,2,1,1,90.00
42.34457204,-71.09980815,Apartment,5,2,2,2,319.00
42.34525922,-71.08827635,Apartment,1,1,1,1,70.00
42.34400365,-71.0977275,Apartment,3,1,1,2,379.00
42.34325659,-71.08613204,Apartment,4,2,2,2,315.00
42.35087752,-71.09015261,Apartment,6,1,1,2,200.00
42.34525254,-71.10416801,Apartment,3,1,1,2,145.00
42.34495978,-71.10183349,Apartment,5,2,2,2,319.00
42.34455667,-71.09865503,Apartment,5,2,2,2,199.00
42.34338854,-71.08832041,Apartment,1,0.5,1,1,52.00
42.34362172,-71.09797076,Apartment,3,1,1,1,169.00
42.34823296,-71.09454744,Apartment,2,1,1,2,75.00
42.3477331,-71.10347595,Apartment,2,1,1,1,193.00
42.34417121,-71.08938918,Apartment,4,1,0,2,155.00
